Cod_setor,Situacao_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,V013,V014,V015,V016,V017,V018,V019,V020,V021,V022,V023,V024,V025,V026,V027,V028,V029,V030,V031,V032,V033,V034,V035,V036,V037,V038,V039,V040,V041,V042,V043,V044,V045,V046,V047,V048,V049,V050,V051,V052,V053,V054,V055,V056,V057,V058,V059,V060,V061,V062,V063,V064,V065,V066,V067,V068,V069,V070,V071,V072,V073,V074,V075,V076,V077,V078,V079,V080,V081,V082,V083,V084,V085,V086,V087,V088,V089,V090,V091,V092,V093,V094,V095,V096,V097,V098,V099,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,
230870810000014,8,15,15,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870810000015,1,308,308,54,110,80,24,7,3,4,1,15,0,2,0,5,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,4,6,5,5,2,4,7,5,5,6,4,6,3,10,5,5,5,9,6,2,6,6,8,6,5,3,3,5,6,3,5,8,1,3,3,3,2,5,5,5,1,4,4,3,4,9,2,1,4,2,4,4,1,1,5,4,4,2,5,3,1,1,3,0,4,2,0,0,4,3,1,4,0,1,0,0,4,1,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,
230870810000016,1,188,188,55,43,46,14,1,4,6,0,9,0,2,0,7,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,4,2,4,3,2,1,1,3,3,1,0,4,3,7,4,3,6,4,2,2,1,3,3,3,2,2,2,2,5,2,2,4,3,3,4,3,3,1,3,4,2,1,3,3,3,1,2,1,1,3,0,1,0,4,1,1,0,5,0,4,0,3,2,5,2,2,1,0,2,4,1,1,2,0,2,0,2,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
230870810000017,1,242,242,88,39,51,37,1,3,5,0,8,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,7,1,6,4,1,2,3,2,6,0,8,3,6,8,6,1,7,6,5,4,5,1,3,5,2,2,3,4,5,4,1,7,4,3,2,1,2,5,4,6,4,0,4,1,3,4,4,3,4,1,2,5,2,2,1,1,3,0,3,3,1,0,2,5,0,0,1,1,0,1,0,0,1,1,2,1,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870810000018,1,293,293,50,110,80,21,6,1,3,3,6,0,3,0,9,1,0,0,0,0,0,7,0,2,0,0,1,1,0,1,0,1,1,0,4,6,7,4,6,10,5,7,5,8,5,6,6,8,2,7,5,5,6,3,3,7,6,9,4,3,8,5,3,7,4,7,7,4,4,4,3,7,6,2,2,3,3,1,1,2,4,4,1,0,5,1,2,0,1,0,3,1,0,4,3,0,4,1,2,1,0,0,2,4,2,1,1,3,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,
230870810000019,1,269,269,40,98,73,26,1,5,7,1,12,2,1,1,2,0,0,0,0,0,0,6,0,1,2,0,0,0,0,2,0,0,0,1,2,2,10,3,7,4,2,3,5,4,3,4,5,2,10,4,5,3,5,3,4,7,3,5,5,3,4,6,3,6,3,4,6,3,2,2,2,2,2,7,4,2,4,2,4,5,4,4,2,3,3,2,4,3,3,0,0,2,1,4,5,4,2,2,4,2,2,1,1,0,2,2,0,1,0,1,2,1,1,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
230870810000020,8,227,227,28,108,54,16,1,3,3,1,6,0,3,0,2,2,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,2,4,2,6,4,2,3,1,4,5,3,2,3,10,6,1,6,3,4,6,4,7,3,2,3,4,7,2,1,0,5,4,3,4,5,4,4,4,2,0,2,1,3,3,1,5,6,1,3,3,2,3,1,3,5,0,4,0,1,4,3,0,2,0,3,1,0,1,2,3,2,3,1,1,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870810000021,8,262,262,44,91,69,31,6,2,2,0,7,1,5,0,1,0,3,0,0,0,0,8,1,0,2,0,0,0,1,1,0,2,1,0,5,3,6,1,4,9,0,7,7,4,5,4,3,7,2,6,15,7,6,3,2,4,8,2,6,4,4,6,4,3,3,1,3,4,1,3,3,1,3,0,4,4,4,2,2,5,2,1,1,4,2,3,0,5,2,2,1,2,5,2,1,1,4,1,1,3,0,1,1,1,3,0,3,2,1,0,1,1,0,0,1,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
230870815000001,1,268,268,59,79,73,34,9,1,2,1,5,0,0,0,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,5,3,0,6,3,6,6,5,3,4,8,8,5,8,7,8,8,5,2,4,7,2,6,4,6,4,6,4,4,6,5,0,1,4,3,3,3,0,4,3,3,1,2,1,3,1,6,1,4,2,6,0,3,6,1,5,3,5,3,1,2,0,2,2,1,3,0,0,3,2,0,0,1,2,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,
230870815000002,8,239,239,14,109,76,17,1,2,2,2,8,0,0,2,2,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,1,3,3,9,5,8,2,6,1,8,6,7,7,4,4,4,6,4,2,4,3,4,3,6,1,1,3,8,0,1,4,1,5,0,3,4,4,4,2,4,3,1,1,2,2,6,3,2,3,3,2,0,1,1,0,5,1,3,1,2,2,2,2,2,1,3,2,3,1,1,0,0,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870815000003,8,316,311,29,118,114,18,4,2,3,1,13,0,6,0,8,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,3,9,10,4,3,2,4,6,7,2,9,9,8,13,8,11,13,3,5,7,7,9,8,4,7,5,1,4,2,3,5,1,2,0,8,5,3,2,7,3,4,2,4,4,5,4,4,2,0,6,0,3,2,5,6,6,2,2,2,1,1,1,1,0,1,3,1,1,0,2,1,3,1,1,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
230870815000004,8,70,70,12,28,15,5,1,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,2,1,1,0,1,1,1,0,5,0,0,1,2,1,1,3,1,1,1,3,1,2,0,0,0,1,1,0,0,0,2,0,1,2,1,1,1,1,1,0,2,1,0,0,2,0,0,2,1,0,0,0,1,0,0,2,0,2,0,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
230870815000005,8,132,131,15,57,38,7,3,1,3,0,5,0,1,0,1,0,1,0,0,0,0,5,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,3,0,1,4,1,3,4,2,3,4,3,4,3,2,4,1,0,3,4,2,3,0,2,2,0,5,0,1,3,2,4,2,2,1,0,2,2,1,0,0,1,2,4,1,0,0,1,2,2,3,1,1,0,2,0,2,3,0,0,1,1,0,0,2,1,1,1,0,0,0,0,2,1,2,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870815000006,8,256,254,18,110,90,14,2,2,1,1,15,0,2,1,0,0,0,0,0,0,0,7,0,0,0,0,2,0,1,1,1,0,2,0,2,6,1,3,6,2,1,5,6,5,4,5,7,7,5,6,9,9,7,4,6,4,2,5,4,3,9,1,3,4,7,5,2,3,6,3,6,5,2,3,1,2,2,4,1,0,1,5,3,1,1,3,1,3,2,0,1,2,2,0,4,1,1,3,1,2,3,1,2,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,0,
230870815000007,8,111,111,5,48,47,6,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,4,3,4,1,6,3,4,2,8,1,3,3,1,2,3,2,1,2,1,0,2,2,1,3,1,1,2,2,1,4,1,2,3,2,1,0,1,0,2,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,2,1,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870825000001,1,98,98,26,32,18,9,0,2,0,0,9,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,3,0,0,2,1,1,3,2,0,2,2,2,0,1,1,2,2,2,2,0,3,2,2,1,3,2,2,0,0,2,2,1,0,1,2,0,2,0,0,1,0,3,1,2,3,1,0,5,0,1,0,1,1,2,2,0,2,1,0,0,1,0,2,2,1,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
230870825000002,8,92,92,17,34,31,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,4,3,0,0,4,2,0,1,2,3,6,1,1,2,0,2,1,2,2,0,2,0,0,0,2,0,1,1,1,2,1,0,2,2,1,1,1,3,3,1,1,1,1,1,0,1,3,2,2,1,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
230870825000003,8,451,451,50,190,140,29,12,2,3,1,13,1,0,0,2,8,0,0,0,0,0,11,0,1,1,0,1,2,2,2,0,1,1,0,6,6,10,14,7,9,11,12,10,8,13,9,11,7,11,5,6,11,8,10,6,10,7,10,5,10,6,11,6,5,7,5,1,9,8,4,2,2,5,4,1,4,6,3,4,7,3,6,7,0,2,4,6,4,5,5,3,9,1,7,0,2,1,2,3,5,2,4,0,0,0,3,2,2,2,1,0,2,1,2,2,2,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870825000004,8,152,152,19,68,44,8,0,6,2,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,4,2,1,4,4,2,4,3,5,3,1,3,2,1,6,5,1,2,1,3,1,6,1,2,1,2,2,1,3,1,0,1,6,3,0,4,2,2,1,1,5,0,1,2,3,3,1,3,5,1,1,1,2,2,0,0,1,1,2,1,3,0,1,1,0,1,3,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
230870825000005,8,277,274,49,129,62,10,2,4,6,3,6,0,5,0,1,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,0,0,0,0,3,6,2,1,3,8,3,4,2,2,4,3,5,6,3,2,5,6,6,5,3,4,8,6,4,9,6,4,4,2,7,3,5,1,3,5,6,5,3,5,2,3,6,4,5,1,6,2,7,4,2,0,1,3,1,3,1,3,3,3,2,2,0,2,2,5,2,1,3,2,2,2,4,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,
230870825000006,8,96,96,6,43,35,5,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,3,3,2,2,3,3,2,3,2,2,3,1,1,4,0,1,2,4,0,1,1,1,0,3,3,1,0,0,3,5,1,1,1,1,0,0,2,1,0,0,2,2,0,2,1,3,1,2,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870827000001,1,120,120,26,42,29,11,1,0,1,0,5,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,0,2,3,1,4,1,1,2,2,3,1,2,1,4,6,1,1,2,1,1,0,2,2,3,4,1,3,3,1,5,0,1,2,1,5,2,0,3,1,0,2,1,2,0,2,1,0,1,1,1,2,0,2,0,1,1,3,2,4,0,1,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870827000002,8,209,209,30,72,68,15,2,2,3,2,9,0,1,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,3,4,3,3,2,2,3,4,6,4,11,6,9,5,5,4,4,3,7,2,2,3,2,4,2,4,3,1,4,1,0,4,4,4,1,3,0,2,2,3,4,1,4,0,1,3,1,3,1,0,0,5,5,1,1,3,3,2,2,4,0,4,0,1,1,2,3,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,
230870827000003,8,117,111,25,39,25,9,2,3,3,0,7,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,1,2,4,2,0,5,0,2,1,4,3,3,4,2,3,1,1,0,3,3,2,1,0,2,1,2,4,1,0,1,1,4,1,3,1,1,1,1,1,0,1,0,1,1,1,0,2,1,2,1,1,1,2,0,0,0,0,0,3,1,4,0,1,1,1,1,3,1,0,1,1,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
230870827000004,8,384,384,50,138,108,37,8,3,4,0,30,0,0,0,4,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,8,2,6,9,12,5,8,13,4,7,7,11,14,8,6,7,9,6,4,6,7,8,8,7,7,6,2,6,6,6,5,5,3,5,5,4,11,4,2,2,5,5,1,5,6,5,2,1,7,5,0,2,3,3,3,3,3,5,3,2,3,2,8,5,1,3,7,1,0,1,1,1,1,4,0,1,0,1,1,1,2,2,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,
230870827000005,8,239,237,53,60,59,38,3,3,4,1,10,1,1,0,4,1,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,3,7,3,6,2,3,3,10,4,8,4,4,5,5,5,9,4,2,4,5,2,7,4,5,3,6,3,3,5,1,1,3,1,2,6,0,2,2,2,4,1,1,3,2,3,3,1,4,4,2,3,1,1,5,2,1,3,2,3,2,1,3,4,2,2,1,1,2,0,3,0,1,2,0,2,1,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
230870827000006,8,229,229,51,71,55,32,2,4,1,0,10,0,2,0,1,0,0,0,0,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,4,3,3,0,5,2,1,7,4,4,6,5,6,4,1,5,4,4,3,1,4,3,5,4,1,5,4,3,4,0,6,4,7,5,8,3,3,0,3,3,4,3,4,1,4,1,3,1,3,4,2,4,3,2,4,0,2,3,1,7,1,1,0,1,0,1,0,2,1,5,1,1,0,3,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870827000007,8,105,105,19,35,20,10,3,1,2,0,9,0,1,1,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,2,0,0,2,4,2,2,2,0,3,3,2,3,4,2,2,1,1,2,1,0,2,0,1,1,1,2,2,2,3,2,2,5,0,0,2,0,2,1,1,0,2,1,3,0,0,1,0,2,1,1,1,2,2,1,1,2,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870830000001,1,315,315,93,81,59,34,7,4,7,0,21,1,3,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,1,5,2,6,3,5,7,4,3,8,5,10,6,5,3,8,4,7,4,5,6,11,1,4,3,6,8,3,3,2,3,2,3,3,3,7,4,5,2,4,5,8,2,6,6,7,4,3,4,5,2,2,4,3,7,1,2,5,2,3,2,2,1,4,3,0,4,2,4,3,1,3,2,0,3,0,1,3,0,2,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
230870830000002,8,279,279,43,104,84,23,5,4,1,2,12,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,2,1,0,0,0,0,2,6,5,6,3,10,2,6,2,3,6,8,6,6,7,4,8,2,3,7,7,6,7,2,2,6,3,0,4,4,3,3,1,4,1,3,5,5,5,4,6,2,4,7,3,4,8,6,4,4,2,4,2,2,1,3,1,0,2,1,0,2,2,0,3,1,2,0,4,2,0,3,1,5,2,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870830000003,8,192,192,17,92,63,5,3,3,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,3,2,0,2,5,5,5,4,7,4,3,2,5,11,7,3,1,2,0,2,1,3,2,4,4,4,3,3,1,4,1,6,1,5,2,2,5,1,5,1,3,1,1,1,3,3,0,2,2,1,4,1,1,2,1,2,3,2,1,2,0,1,1,2,3,0,1,2,2,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870830000004,8,212,212,25,95,61,8,2,4,3,3,9,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,2,2,2,2,2,0,4,5,2,2,3,3,8,7,4,4,1,0,3,5,4,2,2,4,0,4,2,8,5,6,3,1,3,4,7,3,1,1,5,3,0,0,2,4,5,1,2,0,5,4,1,2,2,5,3,1,4,2,2,3,0,3,0,0,1,3,1,0,3,0,0,2,3,2,0,2,0,0,0,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,
230870830000005,8,259,256,46,92,63,30,3,3,1,2,12,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,0,1,2,2,3,1,7,10,6,4,9,4,4,7,9,3,8,5,2,2,2,2,6,4,1,3,5,2,5,1,3,5,4,4,1,3,2,4,4,3,6,0,0,7,2,2,4,5,5,3,1,2,3,1,4,2,3,4,3,2,3,0,3,3,1,1,1,3,0,0,3,4,0,4,1,1,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,
230870830000006,8,248,248,37,110,60,14,4,3,4,0,15,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,1,2,2,2,4,2,3,4,1,7,5,7,6,4,11,3,7,3,1,1,3,4,2,5,6,3,2,3,3,6,5,3,5,7,5,2,2,5,3,5,7,0,7,3,6,2,2,2,4,1,1,2,2,0,2,1,5,2,3,4,1,3,0,1,0,5,2,0,5,4,1,1,1,1,0,1,0,2,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870830000007,8,202,202,24,92,50,12,10,2,2,1,8,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,2,0,3,1,7,1,0,3,1,6,2,3,7,7,5,8,4,1,1,3,2,2,5,2,4,2,4,7,2,5,1,1,3,2,4,2,3,4,4,3,0,1,1,4,3,2,4,6,4,2,3,2,3,3,0,2,0,6,0,0,0,3,2,1,1,0,2,2,3,0,2,0,1,0,3,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
230870835000001,1,194,193,44,58,40,24,0,3,3,0,16,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,3,1,4,3,2,2,2,2,7,5,2,5,1,4,4,3,2,3,0,4,7,2,1,3,4,3,3,3,0,2,2,0,5,0,7,3,2,4,2,3,4,1,4,2,3,6,1,2,5,1,2,2,0,0,1,2,3,3,3,1,2,0,5,1,3,5,3,1,1,0,0,1,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870835000002,8,242,241,51,74,66,11,1,5,3,0,13,0,5,0,10,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,4,3,1,7,5,4,2,5,2,8,4,6,6,7,5,2,5,4,1,1,3,2,3,5,2,4,7,5,2,3,3,1,7,3,6,2,5,3,2,5,5,3,3,2,3,5,2,3,3,2,2,3,6,2,0,2,1,4,3,1,3,3,0,1,2,1,1,1,1,1,2,0,1,2,3,1,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
230870835000003,8,264,264,33,109,79,14,1,2,5,0,10,0,5,0,3,0,3,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,1,0,5,2,4,2,1,5,3,4,1,10,4,1,7,9,6,1,7,2,4,7,3,5,4,4,2,6,5,4,4,1,2,4,1,7,7,9,1,4,4,4,3,2,6,5,2,5,3,5,2,4,0,0,3,1,5,6,1,2,1,0,2,1,0,1,2,3,3,0,0,3,2,1,5,1,0,2,0,2,1,1,2,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,
230870835000004,8,238,238,31,93,61,30,2,2,1,0,11,1,1,0,3,2,0,0,0,0,0,5,0,0,1,0,0,0,1,1,2,0,0,0,4,1,2,2,4,1,5,9,7,9,3,3,6,6,2,3,4,3,7,6,8,6,2,3,3,2,1,6,2,5,4,2,1,2,4,6,2,3,1,3,4,3,3,1,2,3,2,4,5,4,2,4,2,3,0,1,0,2,0,2,2,2,2,2,1,1,1,1,3,2,2,0,3,0,0,2,0,0,0,0,3,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
230870835000005,8,178,178,24,59,62,13,0,0,3,2,11,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,2,2,6,4,6,7,5,6,6,6,3,5,3,2,0,1,1,2,3,5,5,0,2,0,1,4,5,5,3,2,2,3,1,2,1,2,0,1,2,3,2,1,1,0,5,2,1,0,2,2,2,1,1,0,2,2,1,2,2,3,0,0,1,2,1,1,0,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,
230870835000006,8,297,297,36,122,97,12,3,4,2,0,15,0,4,0,2,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,3,6,6,7,2,7,8,7,6,5,5,7,8,6,4,4,8,10,4,6,5,6,6,6,3,3,4,4,6,3,6,3,4,0,4,3,3,1,3,6,5,6,2,1,1,6,4,1,5,5,1,4,3,4,2,0,9,2,2,2,2,4,1,5,0,0,1,1,4,1,1,1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,
230870835000007,8,130,130,26,49,28,10,2,1,0,2,4,0,1,0,7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,6,4,1,1,2,4,4,0,5,0,1,1,2,1,1,2,1,2,4,1,0,3,4,4,0,0,1,0,1,1,1,0,2,3,1,1,0,1,4,3,3,2,1,0,2,3,2,2,1,3,1,2,0,1,2,1,0,0,0,0,0,0,2,2,1,3,1,1,0,0,0,1,0,2,2,1,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,
230870835000008,8,167,167,18,66,48,16,0,1,2,0,9,0,1,0,5,0,1,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,4,1,3,3,2,5,0,2,5,3,5,1,0,1,7,1,3,3,1,2,3,5,3,6,2,4,2,0,2,1,5,2,3,5,1,3,0,1,4,4,1,3,4,2,1,4,1,1,0,0,1,0,1,0,2,3,5,2,3,1,1,0,2,3,1,0,1,1,0,2,0,3,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
230870835000009,8,158,158,21,67,47,7,1,1,2,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,1,3,0,3,1,4,2,7,3,3,0,3,5,3,1,2,6,2,2,4,2,3,1,1,2,4,1,2,2,2,5,1,3,0,0,2,2,4,2,2,3,4,2,2,0,2,2,1,1,2,2,3,4,2,0,1,1,0,2,1,1,0,4,1,1,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
230870835000010,8,265,265,39,100,63,26,4,7,4,2,17,2,0,0,0,0,1,0,0,0,0,6,1,0,0,1,1,2,0,0,0,0,0,1,3,2,2,6,2,3,3,3,2,3,2,3,6,11,6,6,8,6,5,5,3,2,4,4,3,5,1,3,3,7,5,4,1,4,3,4,4,3,1,4,3,4,4,1,8,2,5,4,4,3,1,1,7,3,2,3,2,6,2,5,2,1,2,1,0,1,1,3,0,0,1,1,0,3,1,2,3,1,0,1,1,2,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
230870840000001,1,239,239,51,93,47,16,3,3,4,6,7,0,1,0,6,0,1,0,1,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,1,2,2,4,1,1,3,1,4,2,5,3,2,2,3,4,5,5,3,4,1,3,2,1,5,2,2,2,3,1,5,2,3,3,4,0,1,8,0,7,4,5,2,3,5,3,4,3,5,5,3,1,3,5,3,3,2,4,5,5,2,5,1,4,4,2,6,3,2,3,3,2,2,1,0,1,1,0,2,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
230870840000002,8,266,266,44,90,93,19,0,2,1,0,13,0,0,0,3,0,1,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,1,0,3,6,7,1,5,5,4,6,6,2,6,1,8,9,9,7,4,5,4,2,6,5,3,3,4,4,4,5,6,3,3,1,7,4,5,6,2,0,0,3,5,7,3,2,3,3,2,2,3,4,2,3,4,2,4,2,5,2,0,3,4,4,1,0,1,0,0,1,1,0,1,1,1,2,2,1,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,
230870840000003,8,143,143,18,66,35,5,0,4,1,2,8,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,3,3,3,2,2,1,2,1,3,1,1,3,5,3,6,2,1,3,4,0,1,3,2,2,1,3,1,0,2,0,0,2,5,4,4,2,3,3,4,0,0,1,3,1,0,5,2,1,2,1,1,1,2,0,3,1,1,3,0,2,1,1,0,0,2,2,0,1,0,0,1,0,0,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,
230870840000004,8,269,269,35,104,61,22,4,6,2,5,17,1,5,1,6,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,3,4,1,3,6,1,1,6,3,2,3,6,7,4,7,9,3,6,4,8,8,4,2,4,3,3,3,1,7,2,4,4,2,6,1,4,3,2,1,3,1,1,8,3,4,3,6,3,3,2,2,4,5,4,2,2,4,5,0,3,6,3,1,0,4,2,2,4,3,3,1,1,0,1,1,1,0,0,2,1,1,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,
