"","Cod_setor","age_sex_group","population"
"26365","230440075130015","M_64more",12
"26366","230440075130015","F_14less",128
"26367","230440075130015","F_15_24",89
"26368","230440075130015","F_25_44",164
"26369","230440075130015","F_45_64",64
"26370","230440075130015","F_64more",11
"26371","230440075130016","M_14less",149
"26372","230440075130016","M_15_24",112
"26373","230440075130016","M_25_44",173
"26374","230440075130016","M_45_64",69
"26375","230440075130016","M_64more",16
"26376","230440075130016","F_14less",154
"26377","230440075130016","F_15_24",130
"26378","230440075130016","F_25_44",185
"26379","230440075130016","F_45_64",80
"26380","230440075130016","F_64more",15
"26381","230440075130018","M_14less",211
"26382","230440075130018","M_15_24",174
"26383","230440075130018","M_25_44",262
"26384","230440075130018","M_45_64",125
"26385","230440075130018","M_64more",26
"26386","230440075130018","F_14less",204
"26387","230440075130018","F_15_24",155
"26388","230440075130018","F_25_44",271
"26389","230440075130018","F_45_64",132
"26390","230440075130018","F_64more",46
"26391","230440075130019","M_14less",39
"26392","230440075130019","M_15_24",30
"26393","230440075130019","M_25_44",57
"26394","230440075130019","M_45_64",19
"26395","230440075130019","M_64more",10
"26396","230440075130019","F_14less",35
"26397","230440075130019","F_15_24",29
"26398","230440075130019","F_25_44",67
"26399","230440075130019","F_45_64",25
"26400","230440075130019","F_64more",19
"26401","230440075130020","M_14less",55
"26402","230440075130020","M_15_24",34
"26403","230440075130020","M_25_44",78
"26404","230440075130020","M_45_64",33
"26405","230440075130020","M_64more",2
"26406","230440075130020","F_14less",36
"26407","230440075130020","F_15_24",35
"26408","230440075130020","F_25_44",73
"26409","230440075130020","F_45_64",29
"26410","230440075130020","F_64more",5
"26411","230440075130021","M_14less",15
"26412","230440075130021","M_15_24",22
"26413","230440075130021","M_25_44",32
"26414","230440075130021","M_45_64",17
"26415","230440075130021","M_64more",9
"26416","230440075130021","F_14less",20
"26417","230440075130021","F_15_24",8
"26418","230440075130021","F_25_44",43
"26419","230440075130021","F_45_64",22
"26420","230440075130021","F_64more",10
"26421","230440075130023","M_14less",43
"26422","230440075130023","M_15_24",34
"26423","230440075130023","M_25_44",73
"26424","230440075130023","M_45_64",37
"26425","230440075130023","M_64more",13
"26426","230440075130023","F_14less",47
"26427","230440075130023","F_15_24",43
"26428","230440075130023","F_25_44",89
"26429","230440075130023","F_45_64",40
"26430","230440075130023","F_64more",14
"26431","230440075130024","M_14less",111
"26432","230440075130024","M_15_24",102
"26433","230440075130024","M_25_44",148
"26434","230440075130024","M_45_64",68
"26435","230440075130024","M_64more",22
"26436","230440075130024","F_14less",111
"26437","230440075130024","F_15_24",87
"26438","230440075130024","F_25_44",157
"26439","230440075130024","F_45_64",85
"26440","230440075130024","F_64more",23
"26441","230440075130025","M_14less",130
"26442","230440075130025","M_15_24",73
"26443","230440075130025","M_25_44",126
"26444","230440075130025","M_45_64",65
"26445","230440075130025","M_64more",19
"26446","230440075130025","F_14less",100
"26447","230440075130025","F_15_24",84
"26448","230440075130025","F_25_44",144
"26449","230440075130025","F_45_64",68
"26450","230440075130025","F_64more",29
"26451","230440075130026","M_14less",143
"26452","230440075130026","M_15_24",110
"26453","230440075130026","M_25_44",166
"26454","230440075130026","M_45_64",69
"26455","230440075130026","M_64more",23
"26456","230440075130026","F_14less",127
"26457","230440075130026","F_15_24",112
"26458","230440075130026","F_25_44",177
"26459","230440075130026","F_45_64",116
"26460","230440075130026","F_64more",27
"26461","230440075130027","M_14less",95
"26462","230440075130027","M_15_24",94
"26463","230440075130027","M_25_44",135
"26464","230440075130027","M_45_64",63
"26465","230440075130027","M_64more",12
"26466","230440075130027","F_14less",74
"26467","230440075130027","F_15_24",81
"26468","230440075130027","F_25_44",131
"26469","230440075130027","F_45_64",78
"26470","230440075130027","F_64more",29
"26471","230440075130028","M_14less",118
"26472","230440075130028","M_15_24",101
"26473","230440075130028","M_25_44",159
"26474","230440075130028","M_45_64",82
"26475","230440075130028","M_64more",21
"26476","230440075130028","F_14less",114
"26477","230440075130028","F_15_24",106
"26478","230440075130028","F_25_44",150
"26479","230440075130028","F_45_64",115
"26480","230440075130028","F_64more",40
"26481","230440075130029","M_14less",108
"26482","230440075130029","M_15_24",71
"26483","230440075130029","M_25_44",95
"26484","230440075130029","M_45_64",52
"26485","230440075130029","M_64more",12
"26486","230440075130029","F_14less",103
"26487","230440075130029","F_15_24",97
"26488","230440075130029","F_25_44",104
"26489","230440075130029","F_45_64",57
"26490","230440075130029","F_64more",22
"26491","230440075130030","M_14less",82
"26492","230440075130030","M_15_24",68
"26493","230440075130030","M_25_44",89
"26494","230440075130030","M_45_64",51
"26495","230440075130030","M_64more",9
"26496","230440075130030","F_14less",82
"26497","230440075130030","F_15_24",77
"26498","230440075130030","F_25_44",102
"26499","230440075130030","F_45_64",48
"26500","230440075130030","F_64more",15
"26501","230440075130031","M_14less",78
"26502","230440075130031","M_15_24",63
"26503","230440075130031","M_25_44",90
"26504","230440075130031","M_45_64",34
"26505","230440075130031","M_64more",13
"26506","230440075130031","F_14less",92
"26507","230440075130031","F_15_24",66
"26508","230440075130031","F_25_44",81
"26509","230440075130031","F_45_64",50
"26510","230440075130031","F_64more",20
"26511","230440075130032","M_14less",142
"26512","230440075130032","M_15_24",120
"26513","230440075130032","M_25_44",153
"26514","230440075130032","M_45_64",77
"26515","230440075130032","M_64more",32
"26516","230440075130032","F_14less",150
"26517","230440075130032","F_15_24",120
"26518","230440075130032","F_25_44",204
"26519","230440075130032","F_45_64",97
"26520","230440075130032","F_64more",41
"26521","230440075130033","M_14less",160
"26522","230440075130033","M_15_24",132
"26523","230440075130033","M_25_44",231
"26524","230440075130033","M_45_64",134
"26525","230440075130033","M_64more",53
"26526","230440075130033","F_14less",145
"26527","230440075130033","F_15_24",134
"26528","230440075130033","F_25_44",248
"26529","230440075130033","F_45_64",165
"26530","230440075130033","F_64more",61
"26531","230440075130034","M_14less",78
"26532","230440075130034","M_15_24",101
"26533","230440075130034","M_25_44",150
"26534","230440075130034","M_45_64",89
"26535","230440075130034","M_64more",23
"26536","230440075130034","F_14less",80
"26537","230440075130034","F_15_24",115
"26538","230440075130034","F_25_44",137
"26539","230440075130034","F_45_64",115
"26540","230440075130034","F_64more",27
"26541","230440075130035","M_14less",144
"26542","230440075130035","M_15_24",112
"26543","230440075130035","M_25_44",165
"26544","230440075130035","M_45_64",73
"26545","230440075130035","M_64more",23
"26546","230440075130035","F_14less",126
"26547","230440075130035","F_15_24",111
"26548","230440075130035","F_25_44",176
"26549","230440075130035","F_45_64",89
"26550","230440075130035","F_64more",37
"26551","230440075130036","M_14less",195
"26552","230440075130036","M_15_24",135
"26553","230440075130036","M_25_44",303
"26554","230440075130036","M_45_64",120
"26555","230440075130036","M_64more",23
"26556","230440075130036","F_14less",181
"26557","230440075130036","F_15_24",153
"26558","230440075130036","F_25_44",277
"26559","230440075130036","F_45_64",92
"26560","230440075130036","F_64more",32
"26561","230440075130037","M_14less",125
"26562","230440075130037","M_15_24",89
"26563","230440075130037","M_25_44",154
"26564","230440075130037","M_45_64",66
"26565","230440075130037","M_64more",22
"26566","230440075130037","F_14less",105
"26567","230440075130037","F_15_24",104
"26568","230440075130037","F_25_44",191
"26569","230440075130037","F_45_64",87
"26570","230440075130037","F_64more",36
"26571","230440075130038","M_14less",94
"26572","230440075130038","M_15_24",99
"26573","230440075130038","M_25_44",163
"26574","230440075130038","M_45_64",89
"26575","230440075130038","M_64more",30
"26576","230440075130038","F_14less",101
"26577","230440075130038","F_15_24",119
"26578","230440075130038","F_25_44",185
"26579","230440075130038","F_45_64",112
"26580","230440075130038","F_64more",40
"26581","230440075130039","M_14less",55
"26582","230440075130039","M_15_24",47
"26583","230440075130039","M_25_44",61
"26584","230440075130039","M_45_64",25
"26585","230440075130039","M_64more",4
"26586","230440075130039","F_14less",53
"26587","230440075130039","F_15_24",33
"26588","230440075130039","F_25_44",59
"26589","230440075130039","F_45_64",36
"26590","230440075130039","F_64more",17
"26591","230440075130040","M_14less",53
"26592","230440075130040","M_15_24",39
"26593","230440075130040","M_25_44",63
"26594","230440075130040","M_45_64",41
"26595","230440075130040","M_64more",17
"26596","230440075130040","F_14less",31
"26597","230440075130040","F_15_24",38
"26598","230440075130040","F_25_44",77
"26599","230440075130040","F_45_64",58
"26600","230440075130040","F_64more",24
"26601","230440075130041","M_14less",119
"26602","230440075130041","M_15_24",108
"26603","230440075130041","M_25_44",169
"26604","230440075130041","M_45_64",102
"26605","230440075130041","M_64more",35
"26606","230440075130041","F_14less",92
"26607","230440075130041","F_15_24",100
"26608","230440075130041","F_25_44",185
"26609","230440075130041","F_45_64",130
"26610","230440075130041","F_64more",34
"26611","230440075130042","M_14less",86
"26612","230440075130042","M_15_24",76
"26613","230440075130042","M_25_44",132
"26614","230440075130042","M_45_64",104
"26615","230440075130042","M_64more",42
"26616","230440075130042","F_14less",97
"26617","230440075130042","F_15_24",96
"26618","230440075130042","F_25_44",152
"26619","230440075130042","F_45_64",128
"26620","230440075130042","F_64more",59
"26621","230440075130043","M_14less",106
"26622","230440075130043","M_15_24",90
"26623","230440075130043","M_25_44",152
"26624","230440075130043","M_45_64",101
"26625","230440075130043","M_64more",38
"26626","230440075130043","F_14less",117
"26627","230440075130043","F_15_24",117
"26628","230440075130043","F_25_44",189
"26629","230440075130043","F_45_64",118
"26630","230440075130043","F_64more",54
"26631","230440075130044","M_14less",144
"26632","230440075130044","M_15_24",104
"26633","230440075130044","M_25_44",198
"26634","230440075130044","M_45_64",93
"26635","230440075130044","M_64more",22
"26636","230440075130044","F_14less",140
"26637","230440075130044","F_15_24",123
"26638","230440075130044","F_25_44",229
"26639","230440075130044","F_45_64",82
"26640","230440075130044","F_64more",34
"26641","230440075130045","M_14less",68
"26642","230440075130045","M_15_24",55
"26643","230440075130045","M_25_44",116
"26644","230440075130045","M_45_64",59
"26645","230440075130045","M_64more",11
"26646","230440075130045","F_14less",66
"26647","230440075130045","F_15_24",57
"26648","230440075130045","F_25_44",130
"26649","230440075130045","F_45_64",70
"26650","230440075130045","F_64more",19
"26651","230440075130046","M_14less",46
"26652","230440075130046","M_15_24",55
"26653","230440075130046","M_25_44",104
"26654","230440075130046","M_45_64",69
"26655","230440075130046","M_64more",21
"26656","230440075130046","F_14less",64
"26657","230440075130046","F_15_24",62
"26658","230440075130046","F_25_44",117
"26659","230440075130046","F_45_64",89
"26660","230440075130046","F_64more",23
"26661","230440075130047","M_14less",159
"26662","230440075130047","M_15_24",123
"26663","230440075130047","M_25_44",171
"26664","230440075130047","M_45_64",89
"26665","230440075130047","M_64more",22
"26666","230440075130047","F_14less",144
"26667","230440075130047","F_15_24",132
"26668","230440075130047","F_25_44",198
"26669","230440075130047","F_45_64",125
"26670","230440075130047","F_64more",30
"26671","230440075130048","M_14less",52
"26672","230440075130048","M_15_24",37
"26673","230440075130048","M_25_44",141
"26674","230440075130048","M_45_64",31
"26675","230440075130048","M_64more",5
"26676","230440075130048","F_14less",61
"26677","230440075130048","F_15_24",39
"26678","230440075130048","F_25_44",162
"26679","230440075130048","F_45_64",44
"26680","230440075130048","F_64more",8
"26681","230440075130049","M_14less",109
"26682","230440075130049","M_15_24",99
"26683","230440075130049","M_25_44",176
"26684","230440075130049","M_45_64",71
"26685","230440075130049","M_64more",25
"26686","230440075130049","F_14less",113
"26687","230440075130049","F_15_24",94
"26688","230440075130049","F_25_44",206
"26689","230440075130049","F_45_64",84
"26690","230440075130049","F_64more",41
"26691","230440075130050","M_14less",117
"26692","230440075130050","M_15_24",97
"26693","230440075130050","M_25_44",165
"26694","230440075130050","M_45_64",93
"26695","230440075130050","M_64more",36
"26696","230440075130050","F_14less",100
"26697","230440075130050","F_15_24",116
"26698","230440075130050","F_25_44",187
"26699","230440075130050","F_45_64",128
"26700","230440075130050","F_64more",48
"26701","230440075130051","M_14less",113
"26702","230440075130051","M_15_24",87
"26703","230440075130051","M_25_44",151
"26704","230440075130051","M_45_64",72
"26705","230440075130051","M_64more",22
"26706","230440075130051","F_14less",113
"26707","230440075130051","F_15_24",88
"26708","230440075130051","F_25_44",167
"26709","230440075130051","F_45_64",103
"26710","230440075130051","F_64more",35
"26711","230440075130052","M_14less",158
"26712","230440075130052","M_15_24",129
"26713","230440075130052","M_25_44",197
"26714","230440075130052","M_45_64",107
"26715","230440075130052","M_64more",32
"26716","230440075130052","F_14less",130
"26717","230440075130052","F_15_24",145
"26718","230440075130052","F_25_44",204
"26719","230440075130052","F_45_64",121
"26720","230440075130052","F_64more",36
"26721","230440075130053","M_14less",171
"26722","230440075130053","M_15_24",119
"26723","230440075130053","M_25_44",264
"26724","230440075130053","M_45_64",84
"26725","230440075130053","M_64more",29
"26726","230440075130053","F_14less",128
"26727","230440075130053","F_15_24",103
"26728","230440075130053","F_25_44",309
"26729","230440075130053","F_45_64",129
"26730","230440075130053","F_64more",46
"26731","230440075130054","M_14less",118
"26732","230440075130054","M_15_24",102
"26733","230440075130054","M_25_44",158
"26734","230440075130054","M_45_64",95
"26735","230440075130054","M_64more",17
"26736","230440075130054","F_14less",111
"26737","230440075130054","F_15_24",105
"26738","230440075130054","F_25_44",176
"26739","230440075130054","F_45_64",121
"26740","230440075130054","F_64more",34
"26741","230440075130055","M_14less",112
"26742","230440075130055","M_15_24",84
"26743","230440075130055","M_25_44",230
"26744","230440075130055","M_45_64",88
"26745","230440075130055","M_64more",23
"26746","230440075130055","F_14less",96
"26747","230440075130055","F_15_24",85
"26748","230440075130055","F_25_44",286
"26749","230440075130055","F_45_64",144
"26750","230440075130055","F_64more",39
"26751","230440075130056","M_14less",12
"26752","230440075130056","M_15_24",8
"26753","230440075130056","M_25_44",30
"26754","230440075130056","M_45_64",17
"26755","230440075130056","M_64more",2
"26756","230440075130056","F_14less",19
"26757","230440075130056","F_15_24",16
"26758","230440075130056","F_25_44",41
"26759","230440075130056","F_45_64",12
"26760","230440075130056","F_64more",3
"26761","230440075130057","M_14less",135
"26762","230440075130057","M_15_24",106
"26763","230440075130057","M_25_44",140
"26764","230440075130057","M_45_64",77
"26765","230440075130057","M_64more",18
"26766","230440075130057","F_14less",122
"26767","230440075130057","F_15_24",105
"26768","230440075130057","F_25_44",213
"26769","230440075130057","F_45_64",83
"26770","230440075130057","F_64more",40
"26771","230440075130058","M_14less",84
"26772","230440075130058","M_15_24",74
"26773","230440075130058","M_25_44",135
"26774","230440075130058","M_45_64",46
"26775","230440075130058","M_64more",11
"26776","230440075130058","F_14less",84
"26777","230440075130058","F_15_24",87
"26778","230440075130058","F_25_44",142
"26779","230440075130058","F_45_64",56
"26780","230440075130058","F_64more",13
"26781","230440075130059","M_14less",77
"26782","230440075130059","M_15_24",85
"26783","230440075130059","M_25_44",112
"26784","230440075130059","M_45_64",86
"26785","230440075130059","M_64more",31
"26786","230440075130059","F_14less",76
"26787","230440075130059","F_15_24",94
"26788","230440075130059","F_25_44",140
"26789","230440075130059","F_45_64",109
"26790","230440075130059","F_64more",48
"26791","230440075130060","M_14less",70
"26792","230440075130060","M_15_24",38
"26793","230440075130060","M_25_44",65
"26794","230440075130060","M_45_64",28
"26795","230440075130060","M_64more",12
"26796","230440075130060","F_14less",58
"26797","230440075130060","F_15_24",44
"26798","230440075130060","F_25_44",61
"26799","230440075130060","F_45_64",42
"26800","230440075130060","F_64more",19
"26801","230440075130061","M_14less",72
"26802","230440075130061","M_15_24",76
"26803","230440075130061","M_25_44",139
"26804","230440075130061","M_45_64",84
"26805","230440075130061","M_64more",29
"26806","230440075130061","F_14less",79
"26807","230440075130061","F_15_24",68
"26808","230440075130061","F_25_44",177
"26809","230440075130061","F_45_64",112
"26810","230440075130061","F_64more",44
"26811","230440075130062","M_14less",27
"26812","230440075130062","M_15_24",22
"26813","230440075130062","M_25_44",37
"26814","230440075130062","M_45_64",18
"26815","230440075130062","M_64more",6
"26816","230440075130062","F_14less",15
"26817","230440075130062","F_15_24",28
"26818","230440075130062","F_25_44",41
"26819","230440075130062","F_45_64",34
"26820","230440075130062","F_64more",10
"26821","230440075130063","M_14less",7
"26822","230440075130063","M_15_24",4
"26823","230440075130063","M_25_44",12
"26824","230440075130063","M_45_64",3
"26825","230440075130063","M_64more",3
"26826","230440075130063","F_14less",3
"26827","230440075130063","F_15_24",6
"26828","230440075130063","F_25_44",10
"26829","230440075130063","F_45_64",8
"26830","230440075130063","F_64more",2
"26831","230440075130064","M_14less",76
"26832","230440075130064","M_15_24",80
"26833","230440075130064","M_25_44",107
"26834","230440075130064","M_45_64",55
"26835","230440075130064","M_64more",18
"26836","230440075130064","F_14less",80
"26837","230440075130064","F_15_24",74
"26838","230440075130064","F_25_44",135
"26839","230440075130064","F_45_64",83
"26840","230440075130064","F_64more",26
"26841","230440075130065","M_14less",61
"26842","230440075130065","M_15_24",84
"26843","230440075130065","M_25_44",132
"26844","230440075130065","M_45_64",98
"26845","230440075130065","M_64more",46
"26846","230440075130065","F_14less",61
"26847","230440075130065","F_15_24",80
"26848","230440075130065","F_25_44",153
"26849","230440075130065","F_45_64",146
"26850","230440075130065","F_64more",62
"26851","230440075130066","M_14less",73
"26852","230440075130066","M_15_24",65
"26853","230440075130066","M_25_44",94
"26854","230440075130066","M_45_64",65
"26855","230440075130066","M_64more",15
"26856","230440075130066","F_14less",69
"26857","230440075130066","F_15_24",54
"26858","230440075130066","F_25_44",129
"26859","230440075130066","F_45_64",80
"26860","230440075130066","F_64more",33
"26861","230440075130067","M_14less",81
"26862","230440075130067","M_15_24",63
"26863","230440075130067","M_25_44",109
"26864","230440075130067","M_45_64",63
"26865","230440075130067","M_64more",20
"26866","230440075130067","F_14less",73
"26867","230440075130067","F_15_24",67
"26868","230440075130067","F_25_44",130
"26869","230440075130067","F_45_64",79
"26870","230440075130067","F_64more",41
"26871","230440075130068","M_14less",68
"26872","230440075130068","M_15_24",68
"26873","230440075130068","M_25_44",114
"26874","230440075130068","M_45_64",52
"26875","230440075130068","M_64more",18
"26876","230440075130068","F_14less",70
"26877","230440075130068","F_15_24",71
"26878","230440075130068","F_25_44",114
"26879","230440075130068","F_45_64",72
"26880","230440075130068","F_64more",26
"26881","230440075130069","M_14less",92
"26882","230440075130069","M_15_24",92
"26883","230440075130069","M_25_44",180
"26884","230440075130069","M_45_64",91
"26885","230440075130069","M_64more",21
"26886","230440075130069","F_14less",93
"26887","230440075130069","F_15_24",104
"26888","230440075130069","F_25_44",203
"26889","230440075130069","F_45_64",129
"26890","230440075130069","F_64more",64
"26891","230440075130070","M_14less",58
"26892","230440075130070","M_15_24",80
"26893","230440075130070","M_25_44",82
"26894","230440075130070","M_45_64",65
"26895","230440075130070","M_64more",26
"26896","230440075130070","F_14less",54
"26897","230440075130070","F_15_24",65
"26898","230440075130070","F_25_44",104
"26899","230440075130070","F_45_64",76
"26900","230440075130070","F_64more",45
"26901","230440075130071","M_14less",27
"26902","230440075130071","M_15_24",33
"26903","230440075130071","M_25_44",71
"26904","230440075130071","M_45_64",44
"26905","230440075130071","M_64more",26
"26906","230440075130071","F_14less",38
"26907","230440075130071","F_15_24",39
"26908","230440075130071","F_25_44",66
"26909","230440075130071","F_45_64",69
"26910","230440075130071","F_64more",45
"26911","230440075130072","M_14less",100
"26912","230440075130072","M_15_24",96
"26913","230440075130072","M_25_44",143
"26914","230440075130072","M_45_64",99
"26915","230440075130072","M_64more",27
"26916","230440075130072","F_14less",86
"26917","230440075130072","F_15_24",111
"26918","230440075130072","F_25_44",178
"26919","230440075130072","F_45_64",146
"26920","230440075130072","F_64more",48
"26921","230440075130073","M_14less",81
"26922","230440075130073","M_15_24",75
"26923","230440075130073","M_25_44",133
"26924","230440075130073","M_45_64",78
"26925","230440075130073","M_64more",31
"26926","230440075130073","F_14less",56
"26927","230440075130073","F_15_24",76
"26928","230440075130073","F_25_44",167
"26929","230440075130073","F_45_64",103
"26930","230440075130073","F_64more",51
"26931","230440075130074","M_14less",87
"26932","230440075130074","M_15_24",64
"26933","230440075130074","M_25_44",145
"26934","230440075130074","M_45_64",61
"26935","230440075130074","M_64more",24
"26936","230440075130074","F_14less",82
"26937","230440075130074","F_15_24",73
"26938","230440075130074","F_25_44",179
"26939","230440075130074","F_45_64",89
"26940","230440075130074","F_64more",22
"26941","230440075130075","M_14less",57
"26942","230440075130075","M_15_24",74
"26943","230440075130075","M_25_44",64
"26944","230440075130075","M_45_64",32
"26945","230440075130075","M_64more",11
"26946","230440075130075","F_14less",69
"26947","230440075130075","F_15_24",43
"26948","230440075130075","F_25_44",75
"26949","230440075130075","F_45_64",41
"26950","230440075130075","F_64more",14
"26951","230440075130076","M_14less",42
"26952","230440075130076","M_15_24",57
"26953","230440075130076","M_25_44",80
"26954","230440075130076","M_45_64",55
"26955","230440075130076","M_64more",26
"26956","230440075130076","F_14less",34
"26957","230440075130076","F_15_24",44
"26958","230440075130076","F_25_44",97
"26959","230440075130076","F_45_64",81
"26960","230440075130076","F_64more",37
"26961","230440075130077","M_14less",69
"26962","230440075130077","M_15_24",82
"26963","230440075130077","M_25_44",117
"26964","230440075130077","M_45_64",87
"26965","230440075130077","M_64more",22
"26966","230440075130077","F_14less",76
"26967","230440075130077","F_15_24",96
"26968","230440075130077","F_25_44",164
"26969","230440075130077","F_45_64",149
"26970","230440075130077","F_64more",43
"26971","230440075130078","M_14less",130
"26972","230440075130078","M_15_24",103
"26973","230440075130078","M_25_44",175
"26974","230440075130078","M_45_64",83
"26975","230440075130078","M_64more",32
"26976","230440075130078","F_14less",90
"26977","230440075130078","F_15_24",100
"26978","230440075130078","F_25_44",210
"26979","230440075130078","F_45_64",128
"26980","230440075130078","F_64more",57
"26981","230440075130079","M_14less",101
"26982","230440075130079","M_15_24",91
"26983","230440075130079","M_25_44",136
"26984","230440075130079","M_45_64",106
"26985","230440075130079","M_64more",30
"26986","230440075130079","F_14less",74
"26987","230440075130079","F_15_24",102
"26988","230440075130079","F_25_44",196
"26989","230440075130079","F_45_64",141
"26990","230440075130079","F_64more",44
"26991","230440075130080","M_14less",110
"26992","230440075130080","M_15_24",100
"26993","230440075130080","M_25_44",148
"26994","230440075130080","M_45_64",67
"26995","230440075130080","M_64more",23
"26996","230440075130080","F_14less",93
"26997","230440075130080","F_15_24",110
"26998","230440075130080","F_25_44",146
"26999","230440075130080","F_45_64",108
"27000","230440075130080","F_64more",41
"27001","230440075130081","M_14less",59
"27002","230440075130081","M_15_24",79
"27003","230440075130081","M_25_44",134
"27004","230440075130081","M_45_64",87
"27005","230440075130081","M_64more",28
"27006","230440075130081","F_14less",70
"27007","230440075130081","F_15_24",87
"27008","230440075130081","F_25_44",139
"27009","230440075130081","F_45_64",123
"27010","230440075130081","F_64more",51
"27011","230440075130082","M_14less",57
"27012","230440075130082","M_15_24",46
"27013","230440075130082","M_25_44",105
"27014","230440075130082","M_45_64",42
"27015","230440075130082","M_64more",21
"27016","230440075130082","F_14less",55
"27017","230440075130082","F_15_24",67
"27018","230440075130082","F_25_44",139
"27019","230440075130082","F_45_64",62
"27020","230440075130082","F_64more",21
"27021","230440075130083","M_14less",126
"27022","230440075130083","M_15_24",53
"27023","230440075130083","M_25_44",112
"27024","230440075130083","M_45_64",54
"27025","230440075130083","M_64more",24
"27026","230440075130083","F_14less",108
"27027","230440075130083","F_15_24",47
"27028","230440075130083","F_25_44",111
"27029","230440075130083","F_45_64",73
"27030","230440075130083","F_64more",31
"27031","230440075130084","M_14less",80
"27032","230440075130084","M_15_24",58
"27033","230440075130084","M_25_44",103
"27034","230440075130084","M_45_64",45
"27035","230440075130084","M_64more",28
"27036","230440075130084","F_14less",59
"27037","230440075130084","F_15_24",52
"27038","230440075130084","F_25_44",105
"27039","230440075130084","F_45_64",64
"27040","230440075130084","F_64more",41
"27041","230440075130085","M_14less",50
"27042","230440075130085","M_15_24",31
"27043","230440075130085","M_25_44",66
"27044","230440075130085","M_45_64",36
"27045","230440075130085","M_64more",12
"27046","230440075130085","F_14less",32
"27047","230440075130085","F_15_24",46
"27048","230440075130085","F_25_44",82
"27049","230440075130085","F_45_64",51
"27050","230440075130085","F_64more",28
"27051","230440075130086","M_14less",72
"27052","230440075130086","M_15_24",83
"27053","230440075130086","M_25_44",166
"27054","230440075130086","M_45_64",88
"27055","230440075130086","M_64more",25
"27056","230440075130086","F_14less",68
"27057","230440075130086","F_15_24",77
"27058","230440075130086","F_25_44",165
"27059","230440075130086","F_45_64",115
"27060","230440075130086","F_64more",44
"27061","230440075130087","M_14less",38
"27062","230440075130087","M_15_24",22
"27063","230440075130087","M_25_44",43
"27064","230440075130087","M_45_64",41
"27065","230440075130087","M_64more",2
"27066","230440075130087","F_14less",29
"27067","230440075130087","F_15_24",38
"27068","230440075130087","F_25_44",63
"27069","230440075130087","F_45_64",45
"27070","230440075130087","F_64more",12
"27071","230440075130088","M_14less",95
"27072","230440075130088","M_15_24",103
"27073","230440075130088","M_25_44",193
"27074","230440075130088","M_45_64",105
"27075","230440075130088","M_64more",32
"27076","230440075130088","F_14less",118
"27077","230440075130088","F_15_24",108
"27078","230440075130088","F_25_44",211
"27079","230440075130088","F_45_64",151
"27080","230440075130088","F_64more",48
"27081","230440075130089","M_14less",1
"27082","230440075130089","M_15_24",1
"27083","230440075130089","M_25_44",7
"27084","230440075130089","M_45_64",8
"27085","230440075130089","M_64more",1
"27086","230440075130089","F_14less",2
"27087","230440075130089","F_15_24",1
"27088","230440075130089","F_25_44",0
"27089","230440075130089","F_45_64",7
"27090","230440075130089","F_64more",4
"27091","230440075130090","M_14less",91
"27092","230440075130090","M_15_24",58
"27093","230440075130090","M_25_44",131
"27094","230440075130090","M_45_64",84
"27095","230440075130090","M_64more",12
"27096","230440075130090","F_14less",90
"27097","230440075130090","F_15_24",91
"27098","230440075130090","F_25_44",165
"27099","230440075130090","F_45_64",114
"27100","230440075130090","F_64more",35
"27101","230440075130091","M_14less",75
"27102","230440075130091","M_15_24",43
"27103","230440075130091","M_25_44",83
"27104","230440075130091","M_45_64",50
"27105","230440075130091","M_64more",8
"27106","230440075130091","F_14less",74
"27107","230440075130091","F_15_24",42
"27108","230440075130091","F_25_44",105
"27109","230440075130091","F_45_64",53
"27110","230440075130091","F_64more",22
"27111","230440075130092","M_14less",118
"27112","230440075130092","M_15_24",86
"27113","230440075130092","M_25_44",115
"27114","230440075130092","M_45_64",54
"27115","230440075130092","M_64more",14
"27116","230440075130092","F_14less",92
"27117","230440075130092","F_15_24",78
"27118","230440075130092","F_25_44",122
"27119","230440075130092","F_45_64",79
"27120","230440075130092","F_64more",27
"27121","230440075130093","M_14less",76
"27122","230440075130093","M_15_24",61
"27123","230440075130093","M_25_44",104
"27124","230440075130093","M_45_64",59
"27125","230440075130093","M_64more",17
"27126","230440075130093","F_14less",79
"27127","230440075130093","F_15_24",69
"27128","230440075130093","F_25_44",135
"27129","230440075130093","F_45_64",76
"27130","230440075130093","F_64more",23
"27131","230440075130094","M_14less",201
"27132","230440075130094","M_15_24",162
"27133","230440075130094","M_25_44",294
"27134","230440075130094","M_45_64",119
"27135","230440075130094","M_64more",46
"27136","230440075130094","F_14less",175
"27137","230440075130094","F_15_24",186
"27138","230440075130094","F_25_44",344
"27139","230440075130094","F_45_64",172
"27140","230440075130094","F_64more",75
"27141","230440075130095","M_14less",110
"27142","230440075130095","M_15_24",152
"27143","230440075130095","M_25_44",177
"27144","230440075130095","M_45_64",130
"27145","230440075130095","M_64more",24
"27146","230440075130095","F_14less",89
"27147","230440075130095","F_15_24",146
"27148","230440075130095","F_25_44",242
"27149","230440075130095","F_45_64",230
"27150","230440075130095","F_64more",53
"27151","230440075130096","M_14less",84
"27152","230440075130096","M_15_24",74
"27153","230440075130096","M_25_44",93
"27154","230440075130096","M_45_64",72
"27155","230440075130096","M_64more",20
"27156","230440075130096","F_14less",68
"27157","230440075130096","F_15_24",68
"27158","230440075130096","F_25_44",130
